 Nom Ville ;MAJ   ; Code Postal ; Code INSEE ;Code Région; Latitude ; Longitude ; Eloignement 
 La Roque-sur-Pernes ;LA ROQUE SUR PERNES;84210;84101;93;43.983333;5.1;0.39
 Roussillon ;ROUSSILLON   ;84220;84102;93;43.9;5.283333;0.83
 Rustrel ;RUSTREL   ;84400;84103;93;43.916667;5.483333;1.7
 Sablet ;SABLET   ;84110;84104;93;44.183333;5;1.33
 Saignon ;SAIGNON   ;84400;84105;93;43.866667;5.433333;1.44
 Sainte-Cécile-les-Vignes ;SAINTE CECILE LES VIGNES;84290;84106;93;44.25;4.883333;1.56
 Saint-Christol ;SAINT CHRISTOL  ;84390;84107;93;44.033333;5.5;1.79
 Saint-Didier ;SAINT DIDIER  ;84210;84108;93;44;5.116667;0.68
 Saint-Léger-du-Ventoux ;SAINT LEGER DU VENTOUX;84390;84110;93;44.2;5.266667;1.68
 Saint-Martin-de-Castillon ;SAINT MARTIN DE CASTILLON;84750;84112;93;43.866667;5.516667;1.87
 Saint-Martin-de-la-Brasque ;SAINT MARTIN DE LA;84760;84113;93;43.766667;5.533333;1.96
 Saint-Pantaléon ;SAINT PANTALEON  ;84220;84114;93;43.883333;5.25;0.85
 Saint-Pierre-de-Vassols ;SAINT PIERRE DE VASSOLS;84330;84115;93;44.1;5.15;1.55
 Saint-Romain-en-Viennois ;SAINT ROMAIN EN VIENNOIS;84110;84116;93;44.266667;5.116667;1.67
 Saint-Roman-de-Malegarde ;SAINT ROMAN DE MALEGARDE;84290;84117;93;44.266667;4.966667;1.67
 Saint-Saturnin-lès-Avignon ;SAINT SATURNIN LES AVIGNON;84450;84119;93;43.95;4.933333;1.13
 Saint-Trinit ;SAINT TRINIT  ;84390;84120;93;44.1;5.466667;1.62
 Sannes ;SANNES   ;84240;84121;93;43.75;5.483333;1.73
 Sarrians ;SARRIANS   ;84260;84122;93;44.083333;4.966667;0.96
 Savoillan ;SAVOILLAN   ;84390;84125;93;44.183333;5.383333;1.19
 Séguret ;SEGURET   ;84110;84126;93;44.2;5.016667;1.23
 Sérignan-du-Comtat ;SERIGNAN DU COMTAT ;84830;84127;93;44.183333;4.85;1.56
 Sivergues ;SIVERGUES   ;84400;84128;93;43.833333;5.4;1.27
 Sorgues ;SORGUES   ;84700;84129;93;44;4.866667;1.47
 Suzette ;SUZETTE   ;84190;84130;93;44.166667;5.066667;1.1
 Taillades ;TAILLADES   ;84300;84131;93;43.833333;5.1;1.18
 Le Thor ;LE THOR  ;84250;84132;93;43.933333;5;0.78
 La Tour-d'Aigues ;LA TOUR D AIGUES;84240;84133;93;43.733333;5.55;2.04
 Travaillan ;TRAVAILLAN   ;84850;84134;93;44.183333;4.9;1.3
 Uchaux ;UCHAUX   ;84100;84135;93;44.216667;4.8;1.81
 Vacqueyras ;VACQUEYRAS   ;84190;84136;93;44.133333;4.983333;1.48
 Vaison-la-Romaine ;VAISON LA ROMAINE ;84110;84137;93;44.233333;5.066667;1.45
 Valréas ;VALREAS   ;84600;84138;93;44.383333;4.983333;2.44
 Fontaine-de-Vaucluse ;FONTAINE DE VAUCLUSE ;84800;84139;93;43.916667;5.133333;0.97
 Vaugines ;VAUGINES   ;84160;84140;93;43.783333;5.416667;1.51
 Vedène ;VEDENE   ;84270;84141;93;43.983333;4.9;1.3
 Velleron ;VELLERON   ;84740;84142;93;43.95;5.033333;0.61
 Venasque ;VENASQUE   ;84210;84143;93;43.983333;5.15;1.28
 Viens ;VIENS   ;84750;84144;93;43.9;5.566667;2.13
 Villars ;VILLARS   ;84400;84145;93;43.916667;5.4;1.27
 Villedieu ;VILLEDIEU   ;84110;84146;93;44.283333;5.033333;1.78
 Villelaure ;VILLELAURE   ;84530;84147;93;43.716667;5.433333;1.95
 Villes-sur-Auzon ;VILLES SUR AUZON ;84570;84148;93;44.05;5.233333;1.3
 Violès ;VIOLES   ;84150;84149;93;44.166667;4.95;1.04
 Visan ;VISAN   ;84820;84150;93;44.3;4.966667;1.89
 Les Vignères ;LES VIGNERES  ;84300;84900;93;43.883333;5.016667;1
 Montfavet ;MONTFAVET   ;84140;84922;93;43.933333;4.883333;1.38
 L'Aiguillon-sur-Mer ;L AIGUILLON SUR MER;85460;85001;11;46.333333;-1.3;1.99
 L'Aiguillon-sur-Vie ;L AIGUILLON SUR VIE;85220;85002;11;46.666667;-1.833333;1.76
 Aizenay ;AIZENAY   ;85190;85003;11;46.733333;-1.616667;1.12
 Angles ;ANGLES   ;85750;85004;11;46.4;-1.4;1.58
 Antigny ;ANTIGNY   ;85120;85005;11;46.616667;-0.766667;1.41
 Apremont ;APREMONT   ;85220;85006;11;46.75;-1.75;1.57
 Aubigny ;AUBIGNY   ;85430;85008;11;46.6;-1.45;1.1
 Auzay ;AUZAY   ;85200;85009;11;46.433333;-0.866667;1.38
 Avrillé ;AVRILLE   ;85440;85010;11;46.466667;-1.5;1.17
 Barbâtre ;BARBATRE   ;85630;85011;11;46.95;-2.183333;2.81
 La Barre-de-Monts ;LA BARRE DE MONTS;85550;85012;11;46.883333;-2.133333;2.66
 Bazoges-en-Paillers ;BAZOGES EN PAILLERS ;85130;85013;11;46.9;-1.133333;1.85
 Bazoges-en-Pareds ;BAZOGES EN PAREDS ;85390;85014;11;46.65;-0.9;1.33
 Beaulieu-sous-la-Roche ;BEAULIEU SOUS LA ROCHE;85190;85016;11;46.666667;-1.616667;1.12
 Beaurepaire ;BEAUREPAIRE   ;85500;85017;11;46.916667;-1.083333;1.6
 Beauvoir-sur-Mer ;BEAUVOIR SUR MER ;85230;85018;11;46.916667;-2.05;2.41
 Belleville-sur-Vie ;BELLEVILLE SUR VIE ;85170;85019;11;46.783333;-1.433333;0.78
 Benet ;BENET   ;85490;85020;11;46.366667;-0.6;1.91
 La Bernardière ;LA BERNARDIERE  ;85610;85021;11;47.05;-1.266667;2.42
 Le Bernard ;LE BERNARD  ;85560;85022;11;46.433333;-1.466667;1.38
 Bessay ;BESSAY   ;85320;85023;11;46.533333;-1.15;0.97
 Bois-de-Cené ;BOIS DE CENE ;85710;85024;11;46.933333;-1.9;1.96
 La Boissière-de-Montaigu ;LA BOISSIERE DE MONTAIGU;85600;85025;11;46.95;-1.183333;1.86
 La Boissière-des-Landes ;LA BOISSIERE DES LANDES;85430;85026;11;46.566667;-1.466667;0.93
 Boufféré ;BOUFFERE   ;85600;85027;11;46.966667;-1.35;1.91
 Bouillé-Courdault ;BOUILLE COURDAULT  ;85420;85028;11;46.383333;-0.683333;1.68
 Bouin ;BOUIN   ;85230;85029;11;46.966667;-2;2.26
 Boulogne ;BOULOGNE   ;85140;85030;11;46.8;-1.316667;1.33
 Le Boupère ;LE BOUPERE  ;85510;85031;11;46.8;-0.916667;1
 Bourneau ;BOURNEAU   ;85200;85033;11;46.55;-0.816667;1.62
 Bournezeau ;BOURNEZEAU   ;85480;85034;11;46.633333;-1.166667;0.22
 Brétignolles-sur-Mer ;BRETIGNOLLES SUR MER ;85470;85035;11;46.633333;-1.866667;1.86
 La Bretonnière ;LA BRETONNIERE  ;85320;85036;11;46.483333;-1.25;1.07
 Breuil-Barret ;BREUIL BARRET  ;85120;85037;11;46.65;-0.683333;1.66
 Les Brouzils ;LES BROUZILS  ;85260;85038;11;46.883333;-1.316667;1.39
 La Bruffière ;LA BRUFFIERE  ;85530;85039;11;47.016667;-1.2;2.21
 Chaillé-les-Marais ;CHAILLE LES MARAIS ;85450;85042;11;46.383333;-1.016667;1.68
 Chaix ;CHAIX   ;85200;85044;11;46.433333;-0.866667;1.38
 La Chaize-Giraud ;LA CHAIZE GIRAUD ;85220;85045;11;46.65;-1.833333;1.76
 La Chaize-le-Vicomte ;LA CHAIZE LE VICOMTE;85310;85046;11;46.666667;-1.3;1.03
 Challans ;CHALLANS   ;85300;85047;11;46.85;-1.883333;1.91
 Chambretaud ;CHAMBRETAUD   ;85500;85048;11;46.916667;-0.966667;1.6
 Champagné-les-Marais ;CHAMPAGNE LES MARAIS ;85450;85049;11;46.366667;-1.133333;1.79
 Le Champ-Saint-Père ;LE CHAMP SAINT PERE;85540;85050;11;46.5;-1.35;0.97
 Chantonnay ;CHANTONNAY   ;85110;85051;11;46.683333;-1.05;0.78
 La Chapelle-Achard ;LA CHAPELLE ACHARD ;85150;85052;11;46.583333;-1.65;1.22
 La Chapelle-aux-Lys ;LA CHAPELLE AUX LYS;85120;85053;11;46.633333;-0.65;1.76
 La Chapelle-Palluau ;LA CHAPELLE PALLUAU ;85670;85055;11;46.783333;-1.616667;1.12
 La Chapelle-Thémer ;LA CHAPELLE THEMER ;85210;85056;11;46.566667;-0.933333;1.64
 Chasnais ;CHASNAIS   ;85400;85058;11;46.466667;-1.216667;1.17
 La Châtaigneraie ;LA CHATAIGNERAIE  ;85120;85059;11;46.65;-0.733333;1.51
 Château-d'Olonne ;CHATEAU D OLONNE ;85180;85060;11;46.5;-1.733333;1.47
 Château-Guibert ;CHATEAU GUIBERT  ;85320;85061;11;46.583333;-1.233333;0.97
 Châteauneuf ;CHATEAUNEUF   ;85710;85062;11;46.916667;-1.916667;2.01
 Chauché ;CHAUCHE   ;85140;85064;11;46.816667;-1.266667;0.98
 Chavagnes-en-Paillers ;CHAVAGNES EN PAILLERS ;85250;85065;11;46.9;-1.25;1.5
 Chavagnes-les-Redoux ;CHAVAGNES LES REDOUX ;85390;85066;11;46.716667;-0.9;1.63
 Cheffois ;CHEFFOIS   ;85390;85067;11;46.666667;-0.783333;1.52
 La Claye ;LA CLAYE  ;85320;85068;11;46.483333;-1.266667;1.25
 Les Clouzeaux ;LES CLOUZEAUX  ;85430;85069;11;46.616667;-1.516667;1.1
 Coëx ;COEX   ;85220;85070;11;46.683333;-1.766667;1.57
 Commequiers ;COMMEQUIERS   ;85220;85071;11;46.766667;-1.85;1.81
 La Copechagnière ;LA COPECHAGNIERE  ;85260;85072;11;46.85;-1.35;1.19
 Corpe ;CORPE   ;85320;85073;11;46.5;-1.183333;0.97
 La Couture ;LA COUTURE  ;85320;85074;11;46.516667;-1.266667;1
 Cugand ;CUGAND   ;85610;85076;11;47.066667;-1.25;2.52
 Curzon ;CURZON   ;85540;85077;11;46.45;-1.3;1.46
 Damvix ;DAMVIX   ;85420;85078;11;46.316667;-0.733333;2.1
 Dissais ;DISSAIS   ;85320;85079;11;46.533333;-1.166667;0.76
 Doix ;DOIX   ;85200;85080;11;46.383333;-0.8;1.68
 Dompierre-sur-Yon ;DOMPIERRE SUR YON ;85170;85081;11;46.733333;-1.366667;1.39
 Les Épesses ;LES EPESSES  ;85590;85082;11;46.883333;-0.9;1.39
 L'Épine ;L EPINE  ;85740;85083;11;46.983333;-2.275;-1
 Les Essarts ;LES ESSARTS  ;85140;85084;11;46.766667;-1.233333;0.67
 Falleron ;FALLERON   ;85670;85086;11;46.883333;-1.7;1.39
 Faymoreau ;FAYMOREAU   ;85240;85087;11;46.55;-0.633333;1.81
 Le Fenouiller ;LE FENOUILLER  ;85800;85088;11;46.716667;-1.916667;2.01
 La Ferrière ;LA FERRIERE  ;85280;85089;11;46.716667;-1.316667;0.37
 La Flocellière ;LA FLOCELLIERE  ;85700;85090;11;46.833333;-0.866667;1.22
 Fontaines ;FONTAINES   ;85200;85091;11;46.416667;-0.816667;1.48
 Fontenay-le-Comte ;FONTENAY LE COMTE ;85200;85092;11;46.466667;-0.816667;1.26
 Fougeré ;FOUGERE   ;85480;85093;11;46.65;-1.233333;0.99
 Froidfond ;FROIDFOND   ;85300;85095;11;46.866667;-1.75;2.04
 La Garnache ;LA GARNACHE  ;85710;85096;11;46.883333;-1.833333;1.76
 La Gaubretière ;LA GAUBRETIERE  ;85130;85097;11;46.95;-1.066667;1.8
 La Genétouze ;LA GENETOUZE  ;85190;85098;11;46.733333;-1.516667;1.11
 Le Girouard ;LE GIROUARD  ;85150;85099;11;46.566667;-1.6;1.1
 Givrand ;GIVRAND   ;85800;85100;11;46.666667;-1.9;1.96
 Le Givre ;LE GIVRE  ;85540;85101;11;46.466667;-1.383333;1.17
 Grand-Landes ;GRAND LANDES  ;85670;85102;11;46.816667;-1.65;1.22
 Grosbreuil ;GROSBREUIL   ;85440;85103;11;46.533333;-1.616667;1.36
 Grues ;GRUES   ;85580;85104;11;46.383333;-1.3;1.68
 Le Gué-de-Velluire ;LE GUE DE VELLUIRE;85770;85105;11;46.366667;-0.883333;1.79
 La Guérinière ;LA GUERINIERE  ;85680;85106;11;46.966667;-2.233333;-1
 La Guyonnière ;LA GUYONNIERE  ;85600;85107;11;46.966667;-1.25;1.91
 L'Herbergement ;L HERBERGEMENT  ;85260;85108;11;46.916667;-1.383333;1.6
 Les Herbiers ;LES HERBIERS  ;85500;85109;11;46.866667;-1.016667;1.29
 L'Hermenault ;L HERMENAULT  ;85570;85110;11;46.516667;-0.916667;0.97
 L'Île-d'Elle ;L ILE D ELLE;85770;85111;11;46.333333;-0.95;1.99
 L'Île-d'Olonne ;L ILE D OLONNE;85340;85112;11;46.566667;-1.783333;1.62
 Jard-sur-Mer ;JARD SUR MER ;85520;85114;11;46.416667;-1.583333;1.48
 La Jaudonnière ;LA JAUDONNIERE  ;85110;85115;11;46.633333;-0.933333;1.47
 La Jonchère ;LA JONCHERE  ;85540;85116;11;46.433333;-1.366667;1.38
 Lairoux ;LAIROUX   ;85400;85117;11;46.45;-1.25;1.3
 Landeronde ;LANDERONDE   ;85150;85118;11;46.666667;-1.566667;1.51
 Les Landes-Génusson ;LES LANDES GENUSSON ;85130;85119;11;46.966667;-1.116667;1.91
 Landevieille ;LANDEVIEILLE   ;85220;85120;11;46.633333;-1.816667;1.71
 Le Langon ;LE LANGON  ;85370;85121;11;46.433333;-0.95;1.38
 Lesson ;LESSON   ;85490;85122;11;46.383333;-0.566667;2.01
 Liez ;LIEZ   ;85420;85123;11;46.366667;-0.7;1.79
 La Limouzinière ;LA LIMOUZINIERE  ;85310;85124;11;46.633333;-1.283333;0.83
 Loge-Fougereuse ;LOGE FOUGEREUSE  ;85120;85125;11;46.616667;-0.7;1.61
 Longèves ;LONGEVES   ;85200;85126;11;46.483333;-0.858333;-1
 Luçon ;LUCON   ;85400;85128;11;46.45;-1.166667;1.27
 Les Lucs-sur-Boulogne ;LES LUCS SUR BOULOGNE;85170;85129;11;46.833333;-1.5;1.35
 Maché ;MACHE   ;85190;85130;11;46.75;-1.683333;1.46
 Maillezais ;MAILLEZAIS   ;85420;85133;11;46.366667;-0.733333;1.79
 Mallièvre ;MALLIEVRE   ;85590;85134;11;46.916667;-0.866667;1.6
 Marillet ;MARILLET   ;85240;85136;11;46.566667;-0.65;1.76
 Marsais-Sainte-Radégonde ;MARSAIS SAINTE RADEGONDE ;85570;85137;11;46.533333;-0.883333;1.35
 Martinet ;MARTINET   ;85150;85138;11;46.683333;-1.683333;1.32
 Le Mazeau ;LE MAZEAU  ;85420;85139;11;46.333333;-0.666667;1.99
 La Meilleraie-Tillay ;LA MEILLERAIE TILLAY ;85700;85140;11;46.733333;-0.85;1.16
 Menomblet ;MENOMBLET   ;85700;85141;11;46.733333;-0.716667;1.56
 La Merlatière ;LA MERLATIERE  ;85140;85142;11;46.766667;-1.3;1.08
 Mervent ;MERVENT   ;85200;85143;11;46.533333;-0.75;1.73
 Mesnard-la-Barotière ;MESNARD LA BAROTIERE ;85500;85144;11;46.866667;-1.1;1.29
 Monsireigne ;MONSIREIGNE   ;85110;85145;11;46.733333;-0.933333;1.07
 Montaigu ;MONTAIGU   ;85600;85146;11;46.983333;-1.316667;2.01
 Montournais ;MONTOURNAIS   ;85700;85147;11;46.75;-0.766667;1.41
 Montreuil ;MONTREUIL   ;85200;85148;11;46.4;-0.833333;1.58
 Moreilles ;MOREILLES   ;85450;85149;11;46.416667;-1.083333;1.48
 Mortagne-sur-Sèvre ;MORTAGNE SUR SEVRE ;85290;85151;11;47;-0.95;2.11
 La Mothe-Achard ;LA MOTHE ACHARD ;85150;85152;11;46.616667;-1.666667;1.27
 Mouchamps ;MOUCHAMPS   ;85640;85153;11;46.783333;-1.066667;0.78
 Mouilleron-en-Pareds ;MOUILLERON EN PAREDS ;85390;85154;11;46.666667;-0.85;1.16
 Mouilleron-le-Captif ;MOUILLERON LE CAPTIF ;85000;85155;11;46.716667;-1.45;1
 Moutiers-sur-le-Lay ;MOUTIERS SUR LE LAY;85320;85157;11;46.55;-1.15;1.02
 Nalliers ;NALLIERS   ;85370;85159;11;46.466667;-1.033333;1.17
 Nesmy ;NESMY   ;85310;85160;11;46.583333;-1.4;1.51
 Nieul-le-Dolent ;NIEUL LE DOLENT ;85430;85161;11;46.583333;-1.516667;0.87
 Nieul-sur-l'Autise ;NIEUL SUR L AUTISE;85240;85162;11;46.433333;-0.683333;1.66
 Noirmoutier-en-l'Île ;NOIRMOUTIER EN L ILE;85330;85163;11;47.008333;-2.225;-1
 Notre-Dame-de-Monts ;NOTRE DAME DE MONTS;85690;85164;11;46.833333;-2.15;2.71
 L'Oie ;L OIE  ;85140;85165;11;46.8;-1.133333;1.36
 Olonne-sur-Mer ;OLONNE SUR MER ;85340;85166;11;46.533333;-1.783333;1.62
 L'Orbrie ;L ORBRIE  ;85200;85167;11;46.483333;-0.783333;1.36
 Oulmes ;OULMES   ;85420;85168;11;46.4;-0.666667;1.71
 Palluau ;PALLUAU   ;85670;85169;11;46.8;-1.616667;1.12
 Péault ;PEAULT   ;85320;85171;11;46.5;-1.216667;0.97
 Le Perrier ;LE PERRIER  ;85300;85172;11;46.816667;-2;2.26
 Pétosse ;PETOSSE   ;85570;85174;11;46.483333;-0.916667;1.42
 Les Pineaux ;LES PINEAUX  ;85320;85175;11;46.583333;-1.183333;0.97
 Pissotte ;PISSOTTE   ;85200;85176;11;46.483333;-0.8;1.31
 Le Poiré-sur-Velluire ;LE POIRE SUR VELLUIRE;85770;85177;11;46.4;-0.9;1.58
 Le Poiré-sur-Vie ;LE POIRE SUR VIE;85170;85178;11;46.766667;-1.516667;1.46
 La Pommeraie-sur-Sèvre ;LA POMMERAIE SUR SEVRE;85700;85180;11;46.833333;-0.766667;1.41
 Pouillé ;POUILLE   ;85570;85181;11;46.516667;-0.95;1.27
 Pouzauges ;POUZAUGES   ;85700;85182;11;46.783333;-0.833333;1.21
 Puy-de-Serre ;PUY DE SERRE ;85240;85184;11;46.566667;-0.666667;1.71
 Puyravault ;PUYRAVAULT   ;85450;85185;11;46.366667;-1.083333;1.79
 La Rabatelière ;LA RABATELIERE  ;85250;85186;11;46.866667;-1.25;1.29
 Réaumur ;REAUMUR   ;85700;85187;11;46.716667;-0.8;1.31
 La Réorthe ;LA REORTHE  ;85210;85188;11;46.6;-1.05;1.17
 Notre-Dame-de-Riez ;NOTRE DAME DE RIEZ;85270;85189;11;46.75;-1.916667;2.01
 Rocheservière ;ROCHESERVIERE   ;85620;85190;11;46.933333;-1.516667;1.7
 La Roche-sur-Yon ;LA ROCHE SUR YON;85000;85191;11;46.666667;-1.433333;1
 Rochetrejoux ;ROCHETREJOUX   ;85510;85192;11;46.8;-0.983333;1
 Rosnay ;ROSNAY   ;85320;85193;11;46.533333;-1.3;1.52
 Les Sables-d'Olonne ;LES SABLES D OLONNE;85180;85194;11;46.5;-1.783333;1.62
 Saint-André-Goule-d'Oie ;SAINT ANDRE GOULE D;85250;85196;11;46.833333;-1.2;1.09
 Saint-André-Treize-Voies ;SAINT ANDRE TREIZE VOIES;85260;85197;11;46.933333;-1.416667;1.7
 Saint-Aubin-des-Ormeaux ;SAINT AUBIN DES ORMEAUX;85130;85198;11;46.983333;-1.05;2.01
 Saint-Aubin-la-Plaine ;SAINT AUBIN LA PLAINE;85210;85199;11;46.516667;-1.05;0.86
 Saint-Avaugourd-des-Landes ;SAINT AVAUGOURD DES LANDES;85540;85200;11;46.5134;-1.48501;-1
 Saint-Benoist-sur-Mer ;SAINT BENOIST SUR MER;85540;85201;11;46.416667;-1.35;1.48
 Sainte-Cécile ;SAINTE CECILE  ;85110;85202;11;46.75;-1.116667;1.78
 Sainte-Christine ;SAINTE CHRISTINE  ;85490;85203;11;46.366667;-0.6;-1
 Saint-Christophe-du-Ligneron ;SAINT CHRISTOPHE DU LIGNERON;85670;85204;11;46.833333;-1.766667;1.98
 Saint-Cyr-des-Gâts ;SAINT CYR DES GATS;85410;85205;11;46.566667;-0.85;1.16
 Saint-Cyr-en-Talmondais ;SAINT CYR EN TALMONDAIS;85540;85206;11;46.45;-1.333333;1.27
 Saint-Denis-du-Payré ;SAINT DENIS DU PAYRE;85580;85207;11;46.416667;-1.266667;1.48
 Saint-Denis-la-Chevasse ;SAINT DENIS LA CHEVASSE;85170;85208;11;46.816667;-1.35;1.4
 Saint-Étienne-de-Brillouet ;SAINT ETIENNE DE BRILLOUET;85210;85209;11;46.516667;-0.983333;0.86
 Saint-Étienne-du-Bois ;SAINT ETIENNE DU BOIS;85670;85210;11;46.833333;-1.6;1.12
 Sainte-Flaive-des-Loups ;SAINTE FLAIVE DES LOUPS;85150;85211;11;46.616667;-1.583333;1.03
 Sainte-Florence ;SAINTE FLORENCE  ;85140;85212;11;46.8;-1.15;1.13
 Saint-Florent-des-Bois ;SAINT FLORENT DES BOIS;85310;85213;11;46.583333;-1.316667;0.63
 Sainte-Foy ;SAINTE FOY  ;85150;85214;11;46.55;-1.666667;1.27
 Saint-Fulgent ;SAINT FULGENT  ;85250;85215;11;46.85;-1.183333;1.19
 Sainte-Gemme-la-Plaine ;SAINTE GEMME LA PLAINE;85400;85216;11;46.483333;-1.1;1.65
 Saint-Georges-de-Montaigu ;SAINT GEORGES DE MONTAIGU;85600;85217;11;46.95;-1.3;1.8
 Saint-Georges-de-Pointindoux ;SAINT GEORGES DE POINTINDOUX;85150;85218;11;46.65;-1.616667;1.12
 Saint-Germain-l'Aiguiller ;SAINT GERMAIN L AIGUILLER;85390;85219;11;46.683333;-0.833333;1.21
 Saint-Germain-de-Prinçay ;SAINT GERMAIN DE PRINCAY;85110;85220;11;46.716667;-1;0.72
 Saint-Gervais ;SAINT GERVAIS  ;85230;85221;11;46.9;-2.016667;2.31
 Sainte-Hermine ;SAINTE HERMINE  ;85210;85223;11;46.55;-1.05;0.66
 Saint-Hilaire-de-Loulay ;SAINT HILAIRE DE LOULAY;85600;85224;11;47;-1.333333;2.11
 Saint-Hilaire-de-Riez ;SAINT HILAIRE DE RIEZ;85270;85226;11;46.716667;-1.95;2.11
 Saint-Hilaire-des-Loges ;SAINT HILAIRE DES LOGES;85240;85227;11;46.466667;-0.666667;1.71
 Saint-Hilaire-de-Talmont ;SAINT HILAIRE DE TALMONT;85440;85228;11;46.466667;-1.6;1.17
 Saint-Hilaire-de-Voust ;SAINT HILAIRE DE VOUST;85120;85229;11;46.6;-0.666667;1.71
 Saint-Hilaire-du-Bois ;SAINT HILAIRE DU BOIS;85410;85230;11;46.633333;-0.916667;1.29
 Saint-Hilaire-la-Forêt ;SAINT HILAIRE LA FORET;85440;85231;11;46.45;-1.516667;1.27
 Saint-Hilaire-le-Vouhis ;SAINT HILAIRE LE VOUHIS;85480;85232;11;46.683333;-1.133333;1.02
 Saint-Jean-de-Beugné ;SAINT JEAN DE BEUGNE;85210;85233;11;46.516667;-1.083333;1.31
 Saint-Jean-de-Monts ;SAINT JEAN DE MONTS;85160;85234;11;46.783333;-2.066667;2.46
 Saint-Julien-des-Landes ;SAINT JULIEN DES LANDES;85150;85236;11;46.633333;-1.716667;1.42
 Saint-Laurent-de-la-Salle ;SAINT LAURENT DE LA;85410;85237;11;46.566667;-0.916667;1.19
 Saint-Laurent-sur-Sèvre ;SAINT LAURENT SUR SEVRE;85290;85238;11;46.95;-0.883333;1.8
 Saint-Maixent-sur-Vie ;SAINT MAIXENT SUR VIE;85220;85239;11;46.733333;-1.833333;1.76
 Saint-Malo-du-Bois ;SAINT MALO DU BOIS;85590;85240;11;46.933333;-0.9;1.7
 Saint-Mars-la-Réorthe ;SAINT MARS LA REORTHE;85590;85242;11;46.866667;-0.933333;1.58
 Saint-Martin-de-Fraigneau ;SAINT MARTIN DE FRAIGNEAU;85200;85244;11;46.433333;-0.75;1.46
 Saint-Martin-des-Fontaines ;SAINT MARTIN DES FONTAINES;85570;85245;11;46.541667;-0.9;-1
 Saint-Martin-des-Noyers ;SAINT MARTIN DES NOYERS;85140;85246;11;46.716667;-1.183333;1.11
 Saint-Martin-des-Tilleuls ;SAINT MARTIN DES TILLEULS;85130;85247;11;46.983333;-1.05;2.01
 Saint-Maurice-des-Noues ;SAINT MAURICE DES NOUES;85120;85251;11;46.6;-0.7;1.61
 Saint-Maurice-le-Girard ;SAINT MAURICE LE GIRARD;85390;85252;11;46.633333;-0.8;1.43
 Saint-Médard-des-Prés ;SAINT MEDARD DES PRES;85200;85253;11;46.45;-0.816667;1.27
 Saint-Mesmin ;SAINT MESMIN  ;85700;85254;11;46.8;-0.733333;1.51
 Saint-Michel-en-l'Herm ;SAINT MICHEL EN L;85580;85255;11;46.35;-1.25;1.89
 Saint-Michel-le-Cloucq ;SAINT MICHEL LE CLOUCQ;85200;85256;11;46.483333;-0.75;1.46
 Saint-Michel-Mont-Mercure ;SAINT MICHEL MONT MERCURE;85700;85257;11;46.833333;-0.883333;1.41
 Saint-Nicolas-de-Brem ;SAINT NICOLAS DE BREM;85470;85258;11;46.6;-1.833333;1.76
 Saint-Paul-en-Pareds ;SAINT PAUL EN PAREDS;85500;85259;11;46.816667;-1;1.15
 Saint-Paul-Mont-Penit ;SAINT PAUL MONT PENIT;85670;85260;11;46.8;-1.666667;1.27
 Sainte-Péxine ;SAINTE PEXINE  ;85320;85261;11;46.566667;-1.133333;1.38
 Saint-Philbert-de-Bouaine ;SAINT PHILBERT DE BOUAINE;85660;85262;11;46.983333;-1.516667;2.01
 Saint-Philbert-du-Pont-Charrault ;SAINT PHILBERT DU PONT;85110;85263;11;46.65;-0.966667;0.98
 Saint-Pierre-du-Chemin ;SAINT PIERRE DU CHEMIN;85120;85264;11;46.683333;-0.7;1.61
 Saint-Pierre-le-Vieux ;SAINT PIERRE LE VIEUX;85420;85265;11;46.383333;-0.75;1.68
 Saint-Prouant ;SAINT PROUANT  ;85110;85266;11;46.766667;-0.966667;1
 Sainte-Radégonde-des-Noyers ;SAINTE RADEGONDE DES NOYERS;85450;85267;11;46.366667;-1.05;1.79
 Saint-Révérend ;SAINT REVEREND  ;85220;85268;11;46.7;-1.833333;1.76
 Saint-Sornin ;SAINT SORNIN  ;85540;85270;11;46.483333;-1.366667;1.07
 Saint-Sulpice-en-Pareds ;SAINT SULPICE EN PAREDS;85410;85271;11;46.6;-0.833333;1.21
 Saint-Sulpice-le-Verdon ;SAINT SULPICE LE VERDON;85260;85272;11;46.9;-1.416667;1.5
 Saint-Urbain ;SAINT URBAIN  ;85230;85273;11;46.866667;-2.016667;2.31
 Saint-Valérien ;SAINT VALERIEN  ;85570;85274;11;46.533333;-0.933333;0.92
 Saint-Vincent-Puymaufrais ;SAINT VINCENT PUYMAUFRAIS ;85480;85275;11;46.583333;-1.083333;1.64
 Saint-Vincent-Sterlanges ;SAINT VINCENT STERLANGES ;85110;85276;11;46.733333;-1.083333;1.25
 Saint-Vincent-sur-Graon ;SAINT VINCENT SUR GRAON;85540;85277;11;46.516667;-1.383333;0.99
 Saint-Vincent-sur-Jard ;SAINT VINCENT SUR JARD;85520;85278;11;46.416667;-1.55;1.48
 Saligny ;SALIGNY   ;85170;85279;11;46.8;-1.416667;0.88
 Sallertaine ;SALLERTAINE   ;85300;85280;11;46.85;-1.966667;2.16
 Sérigné ;SERIGNE   ;85200;85281;11;46.5;-0.85;1.16
 Sigournais ;SIGOURNAIS   ;85110;85282;11;46.7;-0.966667;0.82
 Soullans ;SOULLANS   ;85300;85284;11;46.8;-1.916667;2.01
